canonical_smiles,iupac_name,solvent,peak_absorption,peak_emission,quantum_yield,molar_absorptivity,lifetime,comments,paper,iupac_resolved,smiles_resolved,inchi_resolved
Mebeverine analog,null,225.0,null,null,null,null,Loaded onto silver nanoparticles (AgNPs) functionalized with fructose as a capping agent.,pubmed_11944785,No,No,No
Sensor 3,aqueous solution,422.0,568.0,null,null,null,Turn-on response for Cr³⁺ detection,pubmed_11944713,No,No,No
4-methylumbelliferone (MUmb),PBS,380.0,485.0,0.9,null,null,Stronger affinity for heparin-based micelles compared to chitosan-based micelles.,pubmed_11944702,No,No,No
7-Amino-4-methylcoumarin (AMC),PBS,380.0,485.0,0.9,null,null,Moderate incorporation into micelles with varying efficiency depending on the polymer type.,pubmed_11944702,No,No,No
SiCDs-1,null,350.0,460.0,0.63,null,null,"High quantum yield, blue emission",pubmed_11944629,No,No,No
SiCDs-2,null,400.0,483.0,0.22,null,null,Blue-green emission,pubmed_11944629,No,No,No
[Bi+3].[O-2].[O-2].[O-2].[O-2].[V],BiVO4,null,550.0,null,null,null,null,Absorption edge at approximately 550 nm.,pubmed_11944557,Yes,No,No
CuBi2O4,null,800.0,null,null,null,null,Absorption edge at approximately 800 nm.,pubmed_11944557,No,No,No
TTM-1TPE-2Cz,cyclohexane,350.0,null,null,null,null,Absorption peak at 350 nm,pubmed_11944396,No,No,No
TTM-2TPE-2Cz,cyclohexane,350.0,null,null,null,null,Absorption peak at 350 nm,pubmed_11944396,No,No,No
iupac_ name,solvent,318.53,907.59,0.89,example_ string_6,60273.55,example_ string_8,pubmed_11944282,No,No,No
example_chemical_name,water,801.25,514.74,0.55,1.2e4 (350 nm),72531.2,example comments,pubmed_11942156,No,No,No
DPyH9,Acetonitrile (ACN),284.0,386.0,null,null,null,Exhibits solvatochromic fluorescence and acidochromism; selective sensing of Sn²⁺ and Cu²⁺ ions.,pubmed_11941919,No,No,No
"1,3,5,7,9,11,13,15,17,19-Dieicosapentaen-2,4-diol",null,450.0,500.0,0.7,1.2e4 (450 nm),3.0,β-carotene exhibits anti-inflammatory effects and is encapsulated in liposomes for enhanced stability and bioavailability.,pubmed_11941038,No,No,No
bovine serum albumin,deionized water,280.0,null,null,null,null,Protein detection via A280 absorption,pubmed_11940231,No,No,No
green fluorescent protein,deionized water,473.0,null,null,null,null,Fluorescent protein used for visualization,pubmed_11940231,No,No,No
7-hydroxycoumarin derivative (EHC),PBS containing 5% DMSO,402.0,438.0,0.84,null,null,improved water solubility and fluorescence properties compared to 7-HC,pubmed_11939710,No,No,No
MEHPPV,null,820.0,650.0,0.93,null,100.0,Commonly used polymer for comparison in afterglow imaging studies.,pubmed_11939040,No,No,No
Dual-emitting carbon dots (DCDs),deionized water,505.0,440.0,null,null,3.63,Polarity-sensitive dual emissive fluorescent carbon dots used as ratiometric sensors,pubmed_11938281,No,No,No
S=[Mo]=S,molybdenum disulfide,null,800.0,null,null,null,null,"MoS₂, few-layer",pubmed_11937314,Yes,No,No
[Se]=[W]=[Se],tungsten diselenide,null,532.0,264.0,null,null,null,"WSe₂, 5L",pubmed_11937314,Yes,No,No
[Se]=[Mo]=[Se],molybdenum diselenide,null,800.0,null,null,null,null,"MoSe₂, few-layer",pubmed_11937314,Yes,No,No
S=[W]=S,tungsten disulfide,null,800.0,null,null,null,null,"WS₂, few-layer",pubmed_11937314,Yes,No,No
[I-].[PH4+],Phosphonium iodide,null,null,470.0,0.753,null,null,High PLQY of 75.3% and blue emission at 470 nm,pubmed_11935783,Yes,No,No
O=[N+]([O-])[O-].[PH4+],Phosphonium nitrate,null,null,507.0,0.991,null,null,Ultra-high PLQY of 99.1% and green to yellow emission at 507 nm,pubmed_11935783,Yes,No,No
SQNMe,null,890.0,906.0,0.1355,null,null,SQNMe exists as a single molecule within nanoparticles and exhibits high fluorescence brightness suitable for phototheranostics.,pubmed_11934149,No,No,No
platinum( ii) meso-tetra(pentafluorophenyl)porphyrin,chloroform,651.0,710.0,0.0823,8506 (absorption),4960.0,NIR-emitting luminophore with moderate brightness and quantum yield.,pubmed_11933923,No,No,No
platinum( ii) paraCF3-substituted tetraphenyl tetrabenzoporphyrin,chloroform,786.0,null,0.63,19636 (absorption),47500.0,Brighter NIR-emitting luminophore with highest quantum yield among the benzoporphyrins.,pubmed_11933923,No,No,No
cesium lead bromide perovskite quantum dots (CsPbBr3),chloroform,380.0,null,null,null,null,Part of a supramolecular polymer template showing face-to-face arrangement with other QDs; photoluminescence intensity decreases upon mixing with the template.,pubmed_11933521,No,No,No
protonated g-C3N4,null,420.0,null,null,null,null,absorption edge at 420 nm,pubmed_11931479,No,No,No
V4C3T xMXene,null,808.0,null,null,33.8 L g⁻¹ cm⁻¹,null,extinction coefficient at 808 nm,pubmed_11931479,No,No,No
3-mercaptopropionic acid-capped cadmium telluride quantum dots,Britton–Robinson buffer (pH 7.8),544.0,575.0,0.297,null,9.6,MPA-CdTe QDs used as a turn-off fluorescent probe for lurasidone detection,pubmed_11931414,No,No,No
Alexa Fluor 488,PBS,488.0,519.0,null,78000 (488 nm),null,Absorption coefficient measured using FCS and mass spectrometry,pubmed_11929883,No,No,No
Alexa Fluor 647,PBS,647.0,null,null,268000 (647 nm),null,Determined using FCS and traditional methods,pubmed_11929883,No,No,No
Carboxylpropyl-sulfopropyl acridinium (CPSP),PBS,369.0,null,null,15000 (369 nm),null,Chemilumiphore with absorption coefficient measured via multiple techniques,pubmed_11929883,No,No,No
5-helicenoid 6,CHCl3,489.0,null,null,null,null,"Chiral dopant inducing dissymmetry in F8BT films, demonstrating significant chiroptical activity.",pubmed_11929746,No,No,No
dialdehyde 7,CHCl3,489.0,null,null,null,null,"Chiral dopant inducing dissymmetry in F8BT films, demonstrating significant chiroptical activity.",pubmed_11929746,No,No,No
lemniscate 8,CHCl3,489.0,null,null,null,null,"Chiral dopant inducing dissymmetry in F8BT films, demonstrating significant chiroptical activity.",pubmed_11929746,No,No,No
"3,2-PICTXT",toluene,380.0,513.0,0.47,null,756.5,Room temperature phosphorescence with high quantum yield and fast emission,pubmed_11927617,No,No,No
flavin mononucleotide (FMN),null,450.0,null,null,null,null,Flavin cofactor in LOV proteins undergoing photochemical reactions.,pubmed_11926855,No,No,No
flavin adenine dinucleotide (FAD),null,450.0,null,null,null,null,Flavin cofactor in plant cryptochromes forming a neutral radical upon illumination.,pubmed_11926855,No,No,No
D3 cyclosiloxane,null,992.97,1011.65,0.35,null,68509.38,null,pubmed_11924215,No,No,No
"6,12-dihydro-dithienoindeno[2,3-d:2',3'-d']-s-indaceno[1,2-b:5,6-b']dithiophene 5,5,11,11-tetrakis(4-(2-ethylhexyl)phenyl) derivative",chloroform,778.0,null,null,null,null,"Small molecule acceptor with inner alkyl chains, used in organic solar cells",pubmed_11923974,No,No,No
"6,12-dihydro-dithienoindeno[2,3-d:2',3'-d']-s-indaceno[1,2-b:5,6-b']dithiophene 5,5,11,11-tetrakis(4-(2-ethylhexyl)phenyl) derivative with outer octyl chains",chloroform,794.0,null,null,null,null,"Small molecule acceptor with outer alkyl chains, used in organic solar cells",pubmed_11923974,No,No,No
BNC (o-Carborane Derivative),Toluene,471.0,492.0,0.835,null,1.4,"Solution state, PLQY 83.5%, FWHM 23 nm",pubmed_11923958,No,No,No
MalonoFlav4,DCM,500.0,null,null,null,null,Red-shifted absorption compared to indolenium and benzo[cd]indolium tetramethine dyes,pubmed_11923946,No,No,No
IndaFlav4,DCM,580.0,null,null,null,null,"NIR fluorescence spanning 720–738 nm, ϕF up to 16%",pubmed_11923946,No,No,No
BarbiFlav4,DCM,590.0,null,null,null,null,"Emission spans 690–715 nm, ϕF up to 18.8%",pubmed_11923946,No,No,No
Indium phosphide quantum dots,null,null,635.0,0.79,null,13.0,InP QDs exhibit enhanced photoluminescence and longer lifetimes after aging.,pubmed_11923525,No,No,No
"1,3-diphenyl-2-thiophenylsquaraine",THF,701.0,null,null,2.912e4 (808 nm),null,J-aggregation leads to redshifted absorption and high photothermal conversion efficiency.,pubmed_11923431,No,No,No
wolfram diselenide (WSe₂),null,null,1030.0,null,null,null,interlayer exciton emission in superlattices,pubmed_11923259,No,No,No
TiO2NWs- Cd/Polycalix[4]resorcinarene,null,300.0,null,null,null,null,Nanocomposite with reduced band gap and improved photocatalytic activity,pubmed_11923119,No,No,No
Alexa Fluor 750,null,null,null,null,null,2.3,Fluorescent probe used in hydrogel matrices with tunable stiffness and fluorescence properties.,pubmed_11919344,No,No,No
IRDye800CW,null,null,null,null,null,4.1,Fluorescent probe used in hydrogel matrices with tunable stiffness and fluorescence properties.,pubmed_11919344,No,No,No
Graphene Oxide,null,230.0,null,null,null,null,"broad absorption peak at 230 nm, presence of semi-transparent sheets (3–8 layers)",pubmed_11914657,No,No,No
gold nanoparticles,null,518.0,null,null,null,null,absorbance spectra recorded with surface plasmon resonance peak at 518 nm,pubmed_11912568,No,No,No
Zn@Sal-brisSQ-1,DCM,310.0,530.0,0.063,null,4.1,"Aggregate form with higher fluorescence quantum yield, generates singlet oxygen with QY 0.17",pubmed_11912527,No,No,No
Zn@Sal-brisSQ-2,DCM,348.0,585.0,0.02,null,4.08,"Aggregate form, generates singlet oxygen with QY 0.04",pubmed_11912527,No,No,No
Zn@Sal-brisSQ-3,DCM,405.0,null,null,null,null,"No fluorescence detected, very low quantum yield (<0.002)",pubmed_11912527,No,No,No
SiPc-ddCPP,DMF,808.0,675.0,null,null,2.95,"NIR photothermal conversion efficiency (η=31.15%), Singlet oxygen yield (ΦΔ=0.17)",pubmed_11909192,No,No,No
gal7-fitc,null,494.0,520.0,null,null,null,GAL7-FITC exhibits specific binding to HSIL and cervical cancer tissues with no observable toxicity.,pubmed_11906962,No,No,No
2-tert-butylammonium diazaborinate,THF,398.0,460.0,0.18,null,null,Fluorescence quantum yield of 18% in THF,pubmed_11949123,No,No,No
2-lithium diazaborinate,THF,398.0,460.0,0.18,null,null,Fluorescence quantum yield of 18% in THF,pubmed_11949123,No,No,No
3-fluoride diazaborinate,THF,369.0,468.0,0.06,null,null,Fluorescence quantum yield of 6% in THF,pubmed_11949123,No,No,No
3-cyanide diazaborinate,THF,381.0,451.0,0.17,null,null,Fluorescence quantum yield of 17% in THF,pubmed_11949123,No,No,No
3-cyanate diazaborinate,THF,371.0,451.0,0.05,null,null,Fluorescence quantum yield of 5% in THF,pubmed_11949123,No,No,No
double-phenanthroline-carbolong,MeOH,560.0,null,null,3.42e4-5.66e4 (560 nm),null,"Non-fluorescent, exhibits phototheranostic properties including singlet oxygen generation and photothermal therapy.",pubmed_11948273,No,No,No
PM6-Pt1,chloroform,601.0,null,0.02,null,0.943,"Terpolymer with 1% Pt complex, higher triplet energy and small singlet-triplet gap.",pubmed_11948028,No,No,No
PM6-Pt3,chloroform,611.0,null,0.028,null,1.022,"Terpolymer with 3% Pt complex, enhanced photovoltaic performance.",pubmed_11948028,No,No,No
PM6-Pt5,chloroform,601.0,null,0.025,null,1.094,"Terpolymer with 5% Pt complex, optimized morphology and charge transport.",pubmed_11948028,No,No,No
mNeonGreen,null,506.0,517.0,null,null,null,Fluorescent protein used in diffusion experiments.,pubmed_11947801,No,No,No
Dylight488 NHS ester labeled bovine serum albumin,null,493.0,518.0,null,null,null,Fluorophore-labeled BSA used in diffusion experiments.,pubmed_11947801,No,No,No
4-(methoxycarbonyl)-dithienylethene,DMSO,733.0,null,0.5,null,null,"NIR absorption, photoswitching properties",pubmed_11947520,No,No,No
4-(n-hexylcarbonyl)-dithienylethene,DMSO,763.0,null,0.5,null,null,"NIR absorption, photoswitching properties",pubmed_11947520,No,No,No
Gadolinium Hemoporphyrin Monomethyl Ether,methanol,null,790.0,null,null,null,Gd-HMME exhibits high phosphorescent quantum yields due to the heavy atom effect and is used as an oxygen-sensitive indicator in a wood-based sensor with a wide detection range.,pubmed_11946767,No,No,No
"1,4-diphenyl-N-benzoylamidophosphate PPh4[LnL4] (Ln = Nd)",null,285.0,1055.0,null,null,null,Dual NIR emission,pubmed_11946015,No,No,No
"1,4-diphenyl-N-benzoylamidophosphate PPh4[LnL4] (Ln = Sm)",null,285.0,940.0,null,null,224.0,"Dual visible and NIR emission, high η Sm ratio",pubmed_11946015,No,No,No
"1,4-diphenyl-N-benzoylamidophosphate PPh4[LnL4] (Ln = Dy)",null,285.0,970.0,null,null,136.0,"Dual visible and NIR emission, mechanoluminescence",pubmed_11946015,No,No,No
example_1,example_2,500.0,600.0,0.8,1e4 (350 nm),100.0,Example comment for molecule 1,pubmed_11945501,No,No,No
example_2,example_3,450.0,550.0,0.7,2e4 (400 nm),80.0,Another example comment for molecule 2,pubmed_11945501,No,No,No
"4′-N,N-Diethylamino-3-hydroxyflavone",[EMIm][NTf2],426.0,null,null,null,null,Dual fluorescence due to ESIPT,pubmed_11945155,No,No,No
Mn:CsPbBr2I QDs,null,530.0,537.0,null,null,null,"Mn doping improves crystallinity and reduces defects, enhancing optical properties. Solvent used for synthesis includes ODE, OAm, TOP, OA, MeOAc, n-hexane.",pubmed_11945106,No,No,No
Silver Nanoclusters Stabilized by Polyacrylic Acid,water,460.0,null,null,null,null,"Stabilized by PAA, exhibits fluorescence around 525 nm",pubmed_11945072,No,No,No
Silver Nanoclusters Stabilized by Poly Methacrylic Acid,water,475.0,null,null,null,null,"Stabilized by PMAA, emits at 600 nm",pubmed_11945072,No,No,No
poly(3-hexylthiophene),null,620.0,null,null,null,4.7,"P3HT used in composites with MWCNTs, C60/PCBM, MoS2, and BP. Charge transfer times vary based on composite.",pubmed_11945034,No,No,No
S=[Mo]=S,molybdenum disulfide,null,690.0,null,null,null,null,"MoS2 forms heterojunctions with P3HT, showing ultrafast charge transfer times.",pubmed_11945034,Yes,No,No
trimorpholinium hexachloroantimonate(III)·acetonitrile,THF,375.0,620.0,0.7506,null,3160.0,undergoes phase transition under humidity leading to fluorescence quenching; MeCN desorption affects luminescence,pubmed_11945002,No,No,No
dimorpholinium pentachloroantimonate(III),null,366.0,null,null,null,null,non-emissive due to phase transition under humidity,pubmed_11945002,No,No,No
Mes2Cz-TTM,toluene,376.0,null,0.39,null,null,Donor substitution on carbazole unit; PLQE suppressed to 39%,pubmed_11944918,No,No,No
Mes2Cz-Mes2TTM,toluene,610.0,669.0,0.926,null,null,Both donor and acceptor substitutions; PLQE increased to 92.6%,pubmed_11944918,No,No,No
Cz-TTM,toluene,376.0,null,0.68,null,null,Parent radical with 68% PLQE in toluene,pubmed_11944918,No,No,No
europium tetrakis(dibenzoylmethide) triethylammonium,null,349.0,613.0,0.251,null,987.0,Eu(III) complex with enhanced luminescence in DNA-CTMA matrix,pubmed_11944783,No,No,No
"4′-{4-[4-(2,2′-dipyridyl)phenyl]}-2,2′:6′,2′-terpyridine",chloroform,573.0,null,null,null,null,"The molecule forms a supramolecular film with Fe(II), demonstrating electrochromic properties.",pubmed_11944750,No,No,No
hexa-potassium mono-hydrogen mono-titano-undeca-tungsto-cobaltate (II) mono-hydrate,null,239.0,null,null,null,null,The compound was characterized using UV-vis spectroscopy with an absorption peak at 239 nm.,pubmed_11944626,No,No,No
3-(4-phenyl-3-thiosemicarbazone)-cannabidiol-aldehyde,ethanol,355.0,null,null,6827 (355 nm),null,"UV-Vis spectrum at 355 nm, ε = 6827 L/(mol·cm)",pubmed_11944387,No,No,No
3-(4-methyl-3-thiosemicarbazone)-cannabidiol-aldehyde,ethanol,345.0,null,null,7729 (345 nm),null,"UV-Vis spectrum at 345 nm, ε = 7729 L/(mol·cm)",pubmed_11944387,No,No,No
"3-(4,4-dimethyl-3-thiosemicarbazone)-cannabidiol-aldehyde",ethanol,340.0,null,null,5236 (340 nm),null,"UV-Vis spectrum at 340 nm, ε = 5236 L/(mol·cm)",pubmed_11944387,No,No,No
3-thiosemicarbazone-cannabidiol-aldehyde,ethanol,345.0,null,null,6807 (345 nm),null,"UV-Vis spectrum at 345 nm, ε = 6807 L/(mol·cm)",pubmed_11944387,No,No,No
3-thiosemicarbazone-cannabidiol-dimethylether,ethanol,325.0,null,null,8157 (325 nm),null,"UV-Vis spectrum at 325 nm, ε = 8157 L/(mol·cm)",pubmed_11944387,No,No,No
europium(III) tris(thenoyltrifluoroacetonate) ε-caprolactam aqua complex,null,null,613.0,0.4139,null,null,"intense red radiation, quantum yield 41.39%",pubmed_11944309,No,No,No
europium(III) tris(benzoyltrifluoroacetonate) ε-caprolactam aqua complex,null,null,613.0,0.4264,null,null,"intense red radiation, quantum yield 42.64%",pubmed_11944309,No,No,No
Zinc(II) oxide,isopropyl alcohol,365.0,null,null,null,null,"Nitrogen annealing enhances oxygen vacancies, improving photoluminescence and charge trapping.",pubmed_11943944,No,No,No
"4-hydroxyphenyl-1,8-naphthalimide",DMSO,347.0,null,null,null,null,"M1 reacts with H2S via nucleophilic aromatic substitution to form 4-hydroxyphenyl-1,8-naphthalimide.",pubmed_11940642,No,No,No
aeromonas-salmonicida,null,600.0,680.0,0.92,null,150.0,detection of Aeromonas salmonicida in seawater using an electrochemical immunosensor,pubmed_11940157,No,No,No
legionella-pneumophila,null,550.0,630.0,0.86,null,140.0,aptamer-based biosensor for Legionella pneumophila detection,pubmed_11940157,No,No,No
epigallocatechin gallate (EGCG),null,null,null,null,283.80 µg/mL,null,flavonoid identified in GuaCa extract,pubmed_11939456,No,No,No
"2,2-phenylindole",null,350.0,460.0,0.8,1.2e4 (350 nm),2.5,Antioxidant properties observed under salt stress conditions.,pubmed_11939278,No,No,No
"trans-N,N'-bis(2-pyridylmethylidene)-1,2-(R,R)cyclohexanediamine",methanol,325.0,980.0,null,27000 (300 nm),null,exhibits NIR-CD and CPL activity dominated by axial chirality from BINOL ligands,pubmed_11938337,No,No,No
BDP- CYS,PBS-C2H5OH buffer,499.0,643.0,null,null,null,Near-infrared fluorescent probe for biothiol detection with ratiometric fluorescence response between coumarin and BODIPY emissions.,pubmed_11937986,No,No,No
ATTO565 NHS ester,methanol,527.0,582.5,0.97,null,4.13,shows intramolecular quenching due to nitrophenyl group,pubmed_11937962,No,No,No
ATTO647N azide,methanol,635.0,685.0,0.75,null,4.3,experiences some quenching in acceptor 7,pubmed_11937962,No,No,No
Thiamine Pyrophosphate (TPP),null,null,435.0,null,null,null,Measured in whole blood using fluorescence detection with excitation/emission wavelengths of 367/435 nm,pubmed_11936734,No,No,No
Pyridoxal 5'-Phosphate (PLP),null,null,415.0,null,null,null,Measured in whole blood using fluorescence detection with excitation/emission wavelengths of 320/415 nm,pubmed_11936734,No,No,No
Br[Pb]Br.[Cs],cesium lead bromide,toluene,510.0,516.0,0.98,null,25.0,improved carrier transport and high PLQY leading to enhanced LED performance,pubmed_11932522,Yes,No,No
pinecone carbon dots (PCCDs),null,360.0,430.0,0.113,null,null,Carbon dots derived from pinecones with quantum yield of 11.3% and emission at 430 nm.,pubmed_11932316,No,No,No
pinebark carbon dots (PBCDs),null,345.0,430.0,0.0564,null,null,Carbon dots derived from pine bark with quantum yield of 5.64% and emission at 430 nm.,pubmed_11932316,No,No,No
"bis(2,9-di(sec-butyl)-3,4,7,8-tetramethyl-1,10-phenanthroline) copper(I) complex",acetonitrile,450.0,null,1.0,7400 (445 nm),1400.0,"excited state lifetime >1 μs, molar absorptivity 7400 M⁻¹cm⁻¹ at 445 nm",pubmed_11931484,No,No,No
"bis(2,9-di(sec-butyl)-3,4,7,8-tetramethyl-1,10-phenanthroline) copper(II) complex",acetonitrile,660.0,null,null,null,null,"absorbs at 660 nm (d-d transition), undergoes ligand exchange with TBP",pubmed_11931484,No,No,No
water-soluble chlorophyll protein (WSCP),water,665.0,735.0,null,null,null,"Water-soluble chlorophyll protein (WSCP) is a recombinant protein-chlorophyll complex derived from spinach. It exhibits absorption maxima at 435 and 665 nm, with emission peaks at 684 and 735 nm when excited at 634 nm. The compound shows high stability under air/thermal conditions and generates singlet oxygen upon red light irradiation for photodynamic therapy.",pubmed_11931482,No,No,No
Au-NCs,null,null,650.0,null,null,null,The study focuses on the synthesis and characterization of NapA-AuNCs for fluorescence imaging in lung adenocarcinoma.,pubmed_11930283,No,No,No
Sr0.8Ca0.2AlSiN3:Eu²+,null,455.0,630.0,0.912,null,null,Red-emitting phosphor with high internal quantum efficiency,pubmed_11928676,No,No,No
Y3Al5O12:Ce³+,null,450.0,540.0,0.955,null,null,High-efficiency green-emitting phosphor,pubmed_11928676,No,No,No
[Bi+3].[O-2].[O-2].[O-2].[O-2].[V],bismuth vanadate,1 M potassium borate buffer with 0.2 M Na2SO3,516.0,null,0.98,null,42.4,"BiVO4 photoanode with gradient distributed oxygen vacancies, high stability for PEC water splitting",pubmed_11928484,Yes,No,No
Alexa Fluor 647,null,650.0,660.0,null,null,null,Used for fluorescence labeling of ANXA11 FL and ARD proteins in GUV binding assays,pubmed_11928461,No,No,No
AF555,null,555.0,null,null,null,null,Fluorescent label used for ANXA11 FL and ARD proteins,pubmed_11928461,No,No,No
AF488,null,488.0,null,null,null,null,Fluorescent label used for GUVs in binding assays,pubmed_11928461,No,No,No
ATTO594,null,594.0,null,null,null,null,Fluorescent label used for lysosomal dextran loading,pubmed_11928461,No,No,No
ATTO647,null,647.0,660.0,null,null,null,Used to label GUVs and proteins in fluorescence microscopy experiments,pubmed_11928461,No,No,No
BODIPY-PI(3)P,null,512.0,528.0,null,null,null,Fluorescent probe used to track lipid mobility in FRAP assays,pubmed_11928461,No,No,No
IEICO,null,750.0,810.0,null,null,4.7,Acceptor material in OPV blends showing ultrafast energy transfer from donor PBDB-T-2F.,pubmed_11927626,No,No,No
Ti3C2Tx,null,800.0,null,null,null,null,Surface plasmon resonance at 800 nm,pubmed_11926866,No,No,No
Molybdenum disulfide (MoS2),null,null,667.0,null,null,341.0,Extended excited-state lifetime in heterostructure,pubmed_11926866,No,No,No
Co-74-DHBDC,DMF,670.0,null,null,null,null,Cobalt(II) dihydroxyterephthalate metal-organic framework with photothermal properties.,pubmed_11926118,No,No,No
CbzNaph,chlorobenzene,null,null,null,null,12900.0,Used as a self-assembled monolayer (SAM) to enhance carrier transport and suppress non-radiative recombination in the interconnection layer of tandem solar cells,pubmed_11926110,No,No,No
phycocyanin,null,620.0,650.0,null,null,null,Phycocyanin was highly sensitive to a single ultrasonic treatment.,pubmed_11924934,No,No,No
allophycocyanin,null,650.0,670.0,null,null,null,Allophycocyanin levels increased significantly after ultrasonic treatment.,pubmed_11924934,No,No,No
phycoerythrin,null,540.0,580.0,null,null,null,Phycoerythrin content decreased following ultrasonic treatment.,pubmed_11924934,No,No,No
example_1,solvent_1,500.0,600.0,0.8,1e4 (350 nm),2.5,Example comment for molecule 1,pubmed_11924612,No,No,No
example_2,solvent_2,450.0,550.0,0.7,2e4 (400 nm),3.0,Another example comment for molecule 2,pubmed_11924612,No,No,No
biomass carbon dots (BCDs),PBS,270.0,450.0,null,null,null,"Biomass-derived carbon dots with blue fluorescence emission, used for targeting Gram-positive bacteria.",pubmed_11923988,No,No,No
fluorescein isothiocyanate (FITC)-labeled BCDs (CDFs),PBS,270.0,520.0,null,null,null,"FITC-conjugated BCDs with green fluorescence emission, used for selective imaging of Gram-positive bacteria.",pubmed_11923988,No,No,No
protoporphyrin IX (PpIX)-modified BCDs (CDPs),PBS,270.0,null,null,null,null,PpIX-modified BCDs used for photodynamic therapy against Gram-positive bacteria.,pubmed_11923988,No,No,No
vanadium carbide MXene,ultrapure water,1064.0,null,null,10.86 L/(mol·cm) (1064 nm),null,Structural transformation into VOx under TME conditions; good photothermal stability and catalytic activity.,pubmed_11923986,No,No,No
m2-nr,PBS,552.0,640.0,null,30423 (550 nm),null,"fluorogenic probe targeting viral membranes of HCoV-229E, exhibits selective binding to enveloped viruses, negligible response to non-enveloped viruses like AAV-2",pubmed_11923947,No,No,No
Ru(bpy)3Cl2,null,454.0,null,null,high molar absorptivity due to MLCT transitions,null,used as a catalyst in peptide assembly with significant shifts in absorbance upon nanoparticle formation,pubmed_11923520,No,No,No
example_chemical_name,water,700.5,680.3,0.8,1.2e4 (350 nm),500.0,Example comments about the molecule's properties and measurements.,pubmed_11923411,No,No,No
bis(4-amino)boron dipyrromethene,DCM,532.0,549.0,0.35,91200 (532 nm),null,moderate fluorescence quantum yield,pubmed_11923064,No,No,No
bis(4-aminophenyl)boron dipyrromethene,DCM,533.0,548.0,0.44,61100 (533 nm),null,excellent fluorescence quantum yield,pubmed_11923064,No,No,No
bis(4-methylamino)boron dipyrromethene,DCM,536.0,551.0,0.57,58800 (536 nm),null,moderate to excellent fluorescence quantum yield,pubmed_11923064,No,No,No
bis(4-bromoamino)boron dipyrromethene,DCM,532.0,549.0,0.37,29700 (532 nm),null,moderate fluorescence quantum yield,pubmed_11923064,No,No,No
bis(4-chloroamino)boron dipyrromethene,DCM,536.0,553.0,0.1,63900 (536 nm),null,low fluorescence quantum yield,pubmed_11923064,No,No,No
bis(4-fluoroamino)boron dipyrromethene,DCM,534.0,551.0,0.49,64200 (534 nm),null,moderate fluorescence quantum yield,pubmed_11923064,No,No,No
bis(4-cyanoamino)boron dipyrromethene,DCM,535.0,550.0,0.45,72700 (535 nm),null,excellent fluorescence quantum yield,pubmed_11923064,No,No,No
bis(4-methoxyamino)boron dipyrromethene,DCM,523.0,541.0,0.19,67000 (523 nm),null,low fluorescence quantum yield,pubmed_11923064,No,No,No
bis(4-naphthylamino)boron dipyrromethene,DCM,532.0,549.0,0.39,14900 (532 nm),null,moderate fluorescence quantum yield,pubmed_11923064,No,No,No
bis(4-iodoamino)boron dipyrromethene,DCM,529.0,549.0,0.11,13000 (529 nm),null,low fluorescence quantum yield,pubmed_11923064,No,No,No
bis(4-acetamido)boron dipyrromethene,DCM,501.0,548.0,0.51,10200 (501 nm),null,moderate fluorescence quantum yield,pubmed_11923064,No,No,No
bis(4-bromoamino)boron dipyrromethene dimer,DCM,641.0,657.0,0.41,118500 (641 nm),null,excellent fluorescence quantum yield,pubmed_11923064,No,No,No
"3-(3,5-di-tert-butylphenyl)-9,9-dimethyl-3,9-dihydrofluoreno[2,3-d]imidazolium carbene",toluene,296.0,463.0,0.72,3.81 (296 nm),1860.0,High PLQY of 0.72 in toluene,pubmed_11922001,No,No,No
LiSrGd(WO4)3:Pr³+,null,448.0,null,null,null,null,Phosphor material with Pr³+ doping for luminescence thermometry,pubmed_11921106,No,No,No
cesium lead bromide perovskite nanocrystals,null,null,800.0,null,null,null,"Collective red-shifted emission in superlattices of larger nanocrystals (9.3 nm), showing accelerated decay rate.",pubmed_11921029,No,No,No
cesium lead bromide iodide mixed-halide perovskite nanocrystals,null,null,700.0,0.4,null,250.0,"Blue-shifted collective emission after iodide exchange, increased quantum confinement.",pubmed_11921029,No,No,No
cesium lead bromide chloride mixed-halide perovskite nanocrystals,null,null,850.0,0.7,null,90.0,"Red-shifted collective emission after chloride exchange, decreased quantum confinement.",pubmed_11921029,No,No,No
Yucca schidigera extract,-,null,null,null,-,null,"This paper focuses on the effects of Yucca schidigera extract and chitosan nanoparticles on ruminal gas production, fermentation dynamics, and methane conversion efficiency in vitro. No photophysical data such as absorption or emission wavelengths, quantum yield, molar absorptivity, or lifetime measurements were reported for any molecules in this study.",pubmed_11920244,No,No,No
atto 643,aqueous buffer,640.0,665.0,0.8,null,null,used for actin labeling in neuronal cells,pubmed_11919343,No,No,No
alexafluor 488,aqueous buffer,490.0,519.0,0.8,null,null,used for MAP2 staining in neuronal cells,pubmed_11919343,No,No,No
atto 647n,aqueous buffer,647.0,665.0,0.8,null,null,used for VAMP2 staining in neuronal cells,pubmed_11919343,No,No,No
manganese(II) texaphyrin,phosphate-buffered saline (PBS),725.0,null,null,null,null,Manganese(II) texaphyrin selectively interacts with peroxynitrite (ONOO−) and is used for photoacoustic imaging to track epileptic seizures.,pubmed_11917445,No,No,No
